index_a,index_b
3056_a,239_b
3422_a,56_b
3422_a,86_b
3422_a,239_b
145_a,213_b
145_a,496_b
145_a,783_b
145_a,915_b
339_a,213_b
339_a,496_b
339_a,783_b
339_a,915_b
1256_a,213_b
1256_a,496_b
1256_a,783_b
1256_a,915_b
3547_a,213_b
3547_a,496_b
3547_a,783_b
3547_a,915_b
1343_a,320_b
1343_a,356_b
1343_a,453_b
1343_a,827_b
1343_a,397_b
1343_a,684_b
1343_a,963_b
1343_a,104_b
1343_a,447_b
1343_a,454_b
1343_a,861_b
1778_a,320_b
1778_a,356_b
1778_a,453_b
1778_a,827_b
1778_a,397_b
1778_a,684_b
1778_a,963_b
1778_a,104_b
1778_a,447_b
1778_a,454_b
1778_a,861_b
2014_a,320_b
2014_a,356_b
2014_a,453_b
2014_a,827_b
2014_a,397_b
2014_a,684_b
2014_a,963_b
2014_a,104_b
2014_a,447_b
2014_a,454_b
2014_a,861_b
2783_a,320_b
2783_a,356_b
2783_a,453_b
2783_a,827_b
2783_a,397_b
2783_a,684_b
2783_a,963_b
2783_a,104_b
2783_a,447_b
2783_a,454_b
2783_a,861_b
439_a,232_b
439_a,634_b
439_a,781_b
439_a,308_b
439_a,448_b
439_a,776_b
439_a,115_b
439_a,427_b
439_a,803_b
439_a,991_b
439_a,80_b
439_a,687_b
439_a,979_b
999_a,232_b
999_a,634_b
999_a,781_b
999_a,308_b
999_a,448_b
999_a,776_b
999_a,115_b
999_a,427_b
999_a,803_b
999_a,991_b
999_a,80_b
999_a,687_b
999_a,979_b
1463_a,232_b
1463_a,634_b
1463_a,781_b
1463_a,308_b
1463_a,448_b
1463_a,776_b
1463_a,115_b
1463_a,427_b
1463_a,803_b
1463_a,991_b
1463_a,80_b
1463_a,687_b
1463_a,979_b
1886_a,232_b
1886_a,634_b
1886_a,781_b
1886_a,308_b
1886_a,448_b
1886_a,776_b
1886_a,115_b
1886_a,427_b
1886_a,803_b
1886_a,991_b
1886_a,80_b
1886_a,687_b
1886_a,979_b
198_a,36_b
198_a,155_b
198_a,515_b
198_a,788_b
198_a,815_b
725_a,36_b
725_a,155_b
725_a,515_b
725_a,788_b
725_a,815_b
2601_a,36_b
2601_a,155_b
2601_a,515_b
2601_a,788_b
2601_a,815_b
3772_a,36_b
3772_a,155_b
3772_a,515_b
3772_a,788_b
3772_a,815_b
116_a,255_b
116_a,655_b
116_a,670_b
116_a,855_b
116_a,919_b
116_a,132_b
116_a,545_b
116_a,756_b
116_a,793_b
313_a,255_b
313_a,655_b
313_a,670_b
313_a,855_b
313_a,919_b
313_a,132_b
313_a,545_b
313_a,756_b
313_a,793_b
1571_a,255_b
1571_a,655_b
1571_a,670_b
1571_a,855_b
1571_a,919_b
1571_a,132_b
1571_a,545_b
1571_a,756_b
1571_a,793_b
2228_a,255_b
2228_a,655_b
2228_a,670_b
2228_a,855_b
2228_a,919_b
2228_a,132_b
2228_a,545_b
2228_a,756_b
2228_a,793_b
505_a,534_b
505_a,593_b
505_a,739_b
505_a,844_b
505_a,281_b
505_a,342_b
505_a,594_b
505_a,715_b
505_a,13_b
505_a,529_b
505_a,868_b
1479_a,534_b
1479_a,593_b
1479_a,739_b
1479_a,844_b
1479_a,281_b
1479_a,342_b
1479_a,594_b
1479_a,715_b
1479_a,13_b
1479_a,529_b
1479_a,868_b
1545_a,534_b
1545_a,593_b
1545_a,739_b
1545_a,844_b
1545_a,281_b
1545_a,342_b
1545_a,594_b
1545_a,715_b
1545_a,13_b
1545_a,529_b
1545_a,868_b
1583_a,534_b
1583_a,593_b
1583_a,739_b
1583_a,844_b
1583_a,281_b
1583_a,342_b
1583_a,594_b
1583_a,715_b
1583_a,13_b
1583_a,529_b
1583_a,868_b
2009_a,206_b
2009_a,651_b
2009_a,829_b
2925_a,206_b
2925_a,651_b
2925_a,829_b
3133_a,206_b
3133_a,651_b
3133_a,829_b
1865_a,15_b
1865_a,409_b
1865_a,475_b
1865_a,574_b
3213_a,15_b
3213_a,409_b
3213_a,475_b
3213_a,574_b
3546_a,15_b
3546_a,409_b
3546_a,475_b
3546_a,574_b
191_a,12_b
191_a,101_b
191_a,530_b
191_a,785_b
330_a,12_b
330_a,101_b
330_a,530_b
330_a,785_b
783_a,12_b
783_a,101_b
783_a,530_b
783_a,785_b
2798_a,12_b
2798_a,101_b
2798_a,530_b
2798_a,785_b
1241_a,450_b
1241_a,501_b
1241_a,753_b
1241_a,754_b
2132_a,450_b
2132_a,501_b
2132_a,753_b
2132_a,754_b
2331_a,450_b
2331_a,501_b
2331_a,753_b
2331_a,754_b
2382_a,450_b
2382_a,501_b
2382_a,753_b
2382_a,754_b
1823_a,361_b
1823_a,410_b
1823_a,443_b
1823_a,852_b
2408_a,361_b
2408_a,410_b
2408_a,443_b
2408_a,852_b
2836_a,361_b
2836_a,410_b
2836_a,443_b
2836_a,852_b
296_a,369_b
296_a,498_b
296_a,869_b
296_a,884_b
296_a,340_b
296_a,365_b
296_a,750_b
296_a,900_b
296_a,25_b
296_a,133_b
296_a,325_b
1744_a,369_b
1744_a,498_b
1744_a,869_b
1744_a,884_b
1744_a,340_b
1744_a,365_b
1744_a,750_b
1744_a,900_b
1744_a,25_b
1744_a,133_b
1744_a,325_b
1783_a,369_b
1783_a,498_b
1783_a,869_b
1783_a,884_b
1783_a,340_b
1783_a,365_b
1783_a,750_b
1783_a,900_b
1783_a,25_b
1783_a,133_b
1783_a,325_b
3169_a,369_b
3169_a,498_b
3169_a,869_b
3169_a,884_b
3169_a,340_b
3169_a,365_b
3169_a,750_b
3169_a,900_b
3169_a,25_b
3169_a,133_b
3169_a,325_b
925_a,507_b
925_a,664_b
925_a,752_b
925_a,958_b
925_a,208_b
925_a,597_b
925_a,755_b
2020_a,507_b
2020_a,664_b
2020_a,752_b
2020_a,958_b
2020_a,208_b
2020_a,597_b
2020_a,755_b
2990_a,507_b
2990_a,664_b
2990_a,752_b
2990_a,958_b
2990_a,208_b
2990_a,597_b
2990_a,755_b
3168_a,507_b
3168_a,664_b
3168_a,752_b
3168_a,958_b
3168_a,208_b
3168_a,597_b
3168_a,755_b
94_a,206_b
94_a,651_b
94_a,829_b
954_a,206_b
954_a,651_b
954_a,829_b
1212_a,206_b
1212_a,651_b
1212_a,829_b
2713_a,206_b
2713_a,651_b
2713_a,829_b
1538_a,37_b
1538_a,620_b
1538_a,860_b
1977_a,37_b
1977_a,620_b
1977_a,860_b
2884_a,37_b
2884_a,620_b
2884_a,860_b
1492_a,14_b
1492_a,219_b
1492_a,818_b
1492_a,904_b
1492_a,61_b
1492_a,272_b
1492_a,442_b
2585_a,14_b
2585_a,219_b
2585_a,818_b
2585_a,904_b
2585_a,61_b
2585_a,272_b
2585_a,442_b
2760_a,14_b
2760_a,219_b
2760_a,818_b
2760_a,904_b
2760_a,61_b
2760_a,272_b
2760_a,442_b
398_a,130_b
398_a,270_b
398_a,536_b
398_a,994_b
1467_a,130_b
1467_a,270_b
1467_a,536_b
1467_a,994_b
1627_a,130_b
1627_a,270_b
1627_a,536_b
1627_a,994_b
3383_a,130_b
3383_a,270_b
3383_a,536_b
3383_a,994_b
271_a,25_b
271_a,133_b
271_a,325_b
1425_a,25_b
1425_a,133_b
1425_a,325_b
3243_a,25_b
3243_a,133_b
3243_a,325_b
3679_a,25_b
3679_a,133_b
3679_a,325_b
1087_a,71_b
1087_a,151_b
1087_a,275_b
1087_a,480_b
1087_a,826_b
1101_a,71_b
1101_a,151_b
1101_a,275_b
1101_a,480_b
1101_a,826_b
3444_a,71_b
3444_a,151_b
3444_a,275_b
3444_a,480_b
3444_a,826_b
3465_a,71_b
3465_a,151_b
3465_a,275_b
3465_a,480_b
3465_a,826_b
3573_a,71_b
3573_a,151_b
3573_a,275_b
3573_a,480_b
3573_a,826_b
910_a,185_b
910_a,216_b
910_a,251_b
910_a,686_b
910_a,864_b
910_a,12_b
910_a,101_b
910_a,530_b
910_a,785_b
910_a,19_b
910_a,500_b
910_a,749_b
910_a,2_b
910_a,358_b
910_a,376_b
910_a,786_b
1176_a,185_b
1176_a,216_b
1176_a,251_b
1176_a,686_b
1176_a,864_b
1176_a,12_b
1176_a,101_b
1176_a,530_b
1176_a,785_b
1176_a,19_b
1176_a,500_b
1176_a,749_b
1176_a,2_b
1176_a,358_b
1176_a,376_b
1176_a,786_b
2675_a,185_b
2675_a,216_b
2675_a,251_b
2675_a,686_b
2675_a,864_b
2675_a,12_b
2675_a,101_b
2675_a,530_b
2675_a,785_b
2675_a,19_b
2675_a,500_b
2675_a,749_b
2675_a,2_b
2675_a,358_b
2675_a,376_b
2675_a,786_b
655_a,179_b
655_a,207_b
655_a,363_b
655_a,911_b
2924_a,179_b
2924_a,207_b
2924_a,363_b
2924_a,911_b
3741_a,179_b
3741_a,207_b
3741_a,363_b
3741_a,911_b
3761_a,179_b
3761_a,207_b
3761_a,363_b
3761_a,911_b
2712_a,14_b
2712_a,219_b
2712_a,818_b
2712_a,904_b
2712_a,61_b
2712_a,272_b
2712_a,442_b
2931_a,14_b
2931_a,219_b
2931_a,818_b
2931_a,904_b
2931_a,61_b
2931_a,272_b
2931_a,442_b
3095_a,14_b
3095_a,219_b
3095_a,818_b
3095_a,904_b
3095_a,61_b
3095_a,272_b
3095_a,442_b
3656_a,14_b
3656_a,219_b
3656_a,818_b
3656_a,904_b
3656_a,61_b
3656_a,272_b
3656_a,442_b
2577_a,206_b
2577_a,651_b
2577_a,829_b
2875_a,206_b
2875_a,651_b
2875_a,829_b
3182_a,206_b
3182_a,651_b
3182_a,829_b
1824_a,51_b
1824_a,637_b
1824_a,673_b
1824_a,740_b
1824_a,989_b
2153_a,51_b
2153_a,637_b
2153_a,673_b
2153_a,740_b
2153_a,989_b
2239_a,51_b
2239_a,637_b
2239_a,673_b
2239_a,740_b
2239_a,989_b
3824_a,51_b
3824_a,637_b
3824_a,673_b
3824_a,740_b
3824_a,989_b
306_a,46_b
306_a,525_b
306_a,703_b
306_a,927_b
1520_a,46_b
1520_a,525_b
1520_a,703_b
1520_a,927_b
3171_a,46_b
3171_a,525_b
3171_a,703_b
3171_a,927_b
3454_a,46_b
3454_a,525_b
3454_a,703_b
3454_a,927_b
2091_a,517_b
2091_a,625_b
2091_a,691_b
2091_a,950_b
2328_a,517_b
2328_a,625_b
2328_a,691_b
2328_a,950_b
2983_a,517_b
2983_a,625_b
2983_a,691_b
2983_a,950_b
3839_a,517_b
3839_a,625_b
3839_a,691_b
3839_a,950_b
1126_a,113_b
1126_a,449_b
1126_a,635_b
1126_a,886_b
1126_a,916_b
2632_a,113_b
2632_a,449_b
2632_a,635_b
2632_a,886_b
2632_a,916_b
2967_a,113_b
2967_a,449_b
2967_a,635_b
2967_a,886_b
2967_a,916_b
3407_a,113_b
3407_a,449_b
3407_a,635_b
3407_a,886_b
3407_a,916_b
302_a,215_b
302_a,431_b
302_a,522_b
302_a,706_b
1144_a,215_b
1144_a,431_b
1144_a,522_b
1144_a,706_b
1167_a,215_b
1167_a,431_b
1167_a,522_b
1167_a,706_b
3649_a,215_b
3649_a,431_b
3649_a,522_b
3649_a,706_b
506_a,206_b
506_a,651_b
506_a,829_b
1630_a,206_b
1630_a,651_b
1630_a,829_b
1938_a,206_b
1938_a,651_b
1938_a,829_b
2082_a,206_b
2082_a,651_b
2082_a,829_b
409_a,16_b
409_a,683_b
409_a,767_b
409_a,891_b
409_a,998_b
699_a,16_b
699_a,683_b
699_a,767_b
699_a,891_b
699_a,998_b
902_a,16_b
902_a,683_b
902_a,767_b
902_a,891_b
902_a,998_b
1713_a,16_b
1713_a,683_b
1713_a,767_b
1713_a,891_b
1713_a,998_b
1187_a,76_b
1187_a,240_b
1187_a,330_b
1187_a,996_b
1428_a,76_b
1428_a,240_b
1428_a,330_b
1428_a,996_b
1858_a,76_b
1858_a,240_b
1858_a,330_b
1858_a,996_b
2579_a,76_b
2579_a,240_b
2579_a,330_b
2579_a,996_b
1733_a,91_b
1733_a,254_b
1733_a,284_b
2423_a,91_b
2423_a,254_b
2423_a,284_b
2687_a,91_b
2687_a,254_b
2687_a,284_b
3238_a,91_b
3238_a,254_b
3238_a,284_b
1515_a,202_b
1515_a,374_b
1515_a,440_b
1515_a,849_b
1596_a,202_b
1596_a,374_b
1596_a,440_b
1596_a,849_b
2674_a,202_b
2674_a,374_b
2674_a,440_b
2674_a,849_b
3106_a,202_b
3106_a,374_b
3106_a,440_b
3106_a,849_b
47_a,294_b
47_a,300_b
47_a,553_b
47_a,639_b
178_a,294_b
178_a,300_b
178_a,553_b
178_a,639_b
384_a,294_b
384_a,300_b
384_a,553_b
384_a,639_b
862_a,294_b
862_a,300_b
862_a,553_b
862_a,639_b
278_a,26_b
278_a,476_b
278_a,976_b
413_a,26_b
413_a,476_b
413_a,976_b
510_a,26_b
510_a,476_b
510_a,976_b
1697_a,26_b
1697_a,476_b
1697_a,976_b
577_a,7_b
577_a,22_b
577_a,487_b
577_a,797_b
1274_a,7_b
1274_a,22_b
1274_a,487_b
1274_a,797_b
1918_a,7_b
1918_a,22_b
1918_a,487_b
1918_a,797_b
2915_a,7_b
2915_a,22_b
2915_a,487_b
2915_a,797_b
1720_a,462_b
1720_a,565_b
1720_a,734_b
1720_a,875_b
1720_a,8_b
1720_a,94_b
1720_a,923_b
1847_a,462_b
1847_a,565_b
1847_a,734_b
1847_a,875_b
1847_a,8_b
1847_a,94_b
1847_a,923_b
2127_a,462_b
2127_a,565_b
2127_a,734_b
2127_a,875_b
2127_a,8_b
2127_a,94_b
2127_a,923_b
2866_a,462_b
2866_a,565_b
2866_a,734_b
2866_a,875_b
2866_a,8_b
2866_a,94_b
2866_a,923_b
82_a,215_b
82_a,431_b
82_a,522_b
82_a,706_b
717_a,215_b
717_a,431_b
717_a,522_b
717_a,706_b
2487_a,215_b
2487_a,431_b
2487_a,522_b
2487_a,706_b
738_a,175_b
738_a,396_b
738_a,675_b
738_a,770_b
2578_a,175_b
2578_a,396_b
2578_a,675_b
2578_a,770_b
3132_a,175_b
3132_a,396_b
3132_a,675_b
3132_a,770_b
3620_a,175_b
3620_a,396_b
3620_a,675_b
3620_a,770_b
500_a,267_b
500_a,628_b
500_a,931_b
1033_a,267_b
1033_a,628_b
1033_a,931_b
1916_a,267_b
1916_a,628_b
1916_a,931_b
2481_a,267_b
2481_a,628_b
2481_a,931_b
60_a,253_b
60_a,665_b
60_a,737_b
1012_a,253_b
1012_a,665_b
1012_a,737_b
2380_a,253_b
2380_a,665_b
2380_a,737_b
2513_a,253_b
2513_a,665_b
2513_a,737_b
79_a,95_b
79_a,295_b
79_a,353_b
79_a,871_b
1247_a,95_b
1247_a,295_b
1247_a,353_b
1247_a,871_b
1758_a,95_b
1758_a,295_b
1758_a,353_b
1758_a,871_b
3319_a,95_b
3319_a,295_b
3319_a,353_b
3319_a,871_b
928_a,308_b
928_a,448_b
928_a,776_b
1768_a,308_b
1768_a,448_b
1768_a,776_b
2051_a,308_b
2051_a,448_b
2051_a,776_b
2993_a,308_b
2993_a,448_b
2993_a,776_b
642_a,369_b
642_a,498_b
642_a,869_b
642_a,884_b
642_a,340_b
642_a,365_b
642_a,750_b
642_a,900_b
642_a,25_b
642_a,133_b
642_a,325_b
806_a,369_b
806_a,498_b
806_a,869_b
806_a,884_b
806_a,340_b
806_a,365_b
806_a,750_b
806_a,900_b
806_a,25_b
806_a,133_b
806_a,325_b
1271_a,369_b
1271_a,498_b
1271_a,869_b
1271_a,884_b
1271_a,340_b
1271_a,365_b
1271_a,750_b
1271_a,900_b
1271_a,25_b
1271_a,133_b
1271_a,325_b
228_a,172_b
228_a,257_b
228_a,688_b
228_a,858_b
484_a,172_b
484_a,257_b
484_a,688_b
484_a,858_b
1307_a,172_b
1307_a,257_b
1307_a,688_b
1307_a,858_b
3336_a,172_b
3336_a,257_b
3336_a,688_b
3336_a,858_b
1548_a,332_b
1548_a,465_b
1548_a,555_b
1548_a,725_b
2424_a,332_b
2424_a,465_b
2424_a,555_b
2424_a,725_b
2703_a,332_b
2703_a,465_b
2703_a,555_b
2703_a,725_b
3035_a,332_b
3035_a,465_b
3035_a,555_b
3035_a,725_b
1756_a,26_b
1756_a,476_b
1756_a,976_b
2486_a,26_b
2486_a,476_b
2486_a,976_b
3253_a,26_b
3253_a,476_b
3253_a,976_b
267_a,113_b
267_a,449_b
267_a,635_b
267_a,886_b
267_a,916_b
831_a,113_b
831_a,449_b
831_a,635_b
831_a,886_b
831_a,916_b
2083_a,113_b
2083_a,449_b
2083_a,635_b
2083_a,886_b
2083_a,916_b
2714_a,179_b
2714_a,207_b
2714_a,363_b
2714_a,911_b
2977_a,179_b
2977_a,207_b
2977_a,363_b
2977_a,911_b
3559_a,179_b
3559_a,207_b
3559_a,363_b
3559_a,911_b
3716_a,179_b
3716_a,207_b
3716_a,363_b
3716_a,911_b
739_a,582_b
739_a,589_b
739_a,616_b
739_a,732_b
739_a,867_b
739_a,999_b
739_a,3_b
739_a,509_b
739_a,604_b
739_a,894_b
981_a,582_b
981_a,589_b
981_a,616_b
981_a,732_b
981_a,867_b
981_a,999_b
981_a,3_b
981_a,509_b
981_a,604_b
981_a,894_b
1086_a,582_b
1086_a,589_b
1086_a,616_b
1086_a,732_b
1086_a,867_b
1086_a,999_b
1086_a,3_b
1086_a,509_b
1086_a,604_b
1086_a,894_b
2552_a,582_b
2552_a,589_b
2552_a,616_b
2552_a,732_b
2552_a,867_b
2552_a,999_b
2552_a,3_b
2552_a,509_b
2552_a,604_b
2552_a,894_b
1131_a,188_b
1131_a,280_b
1131_a,324_b
1131_a,606_b
2141_a,188_b
2141_a,280_b
2141_a,324_b
2141_a,606_b
2351_a,188_b
2351_a,280_b
2351_a,324_b
2351_a,606_b
3386_a,188_b
3386_a,280_b
3386_a,324_b
3386_a,606_b
147_a,40_b
147_a,700_b
147_a,799_b
147_a,804_b
620_a,40_b
620_a,700_b
620_a,799_b
620_a,804_b
714_a,40_b
714_a,700_b
714_a,799_b
714_a,804_b
758_a,40_b
758_a,700_b
758_a,799_b
758_a,804_b
498_a,160_b
498_a,218_b
498_a,395_b
498_a,466_b
498_a,935_b
2849_a,160_b
2849_a,218_b
2849_a,395_b
2849_a,466_b
2849_a,935_b
3448_a,160_b
3448_a,218_b
3448_a,395_b
3448_a,466_b
3448_a,935_b
751_a,214_b
751_a,539_b
751_a,882_b
1419_a,214_b
1419_a,539_b
1419_a,882_b
2572_a,214_b
2572_a,539_b
2572_a,882_b
3053_a,214_b
3053_a,539_b
3053_a,882_b
522_a,585_b
522_a,668_b
522_a,910_b
522_a,974_b
522_a,20_b
522_a,235_b
522_a,614_b
522_a,795_b
522_a,924_b
522_a,326_b
522_a,402_b
522_a,856_b
522_a,985_b
689_a,585_b
689_a,668_b
689_a,910_b
689_a,974_b
689_a,20_b
689_a,235_b
689_a,614_b
689_a,795_b
689_a,924_b
689_a,326_b
689_a,402_b
689_a,856_b
689_a,985_b
2881_a,585_b
2881_a,668_b
2881_a,910_b
2881_a,974_b
2881_a,20_b
2881_a,235_b
2881_a,614_b
2881_a,795_b
2881_a,924_b
2881_a,326_b
2881_a,402_b
2881_a,856_b
2881_a,985_b
3186_a,585_b
3186_a,668_b
3186_a,910_b
3186_a,974_b
3186_a,20_b
3186_a,235_b
3186_a,614_b
3186_a,795_b
3186_a,924_b
3186_a,326_b
3186_a,402_b
3186_a,856_b
3186_a,985_b
1689_a,205_b
1689_a,601_b
1689_a,619_b
1689_a,896_b
1689_a,195_b
1689_a,426_b
1689_a,644_b
1689_a,865_b
1799_a,205_b
1799_a,601_b
1799_a,619_b
1799_a,896_b
1799_a,195_b
1799_a,426_b
1799_a,644_b
1799_a,865_b
2314_a,205_b
2314_a,601_b
2314_a,619_b
2314_a,896_b
2314_a,195_b
2314_a,426_b
2314_a,644_b
2314_a,865_b
3689_a,205_b
3689_a,601_b
3689_a,619_b
3689_a,896_b
3689_a,195_b
3689_a,426_b
3689_a,644_b
3689_a,865_b
983_a,371_b
983_a,505_b
983_a,709_b
983_a,723_b
1848_a,371_b
1848_a,505_b
1848_a,709_b
1848_a,723_b
2031_a,371_b
2031_a,505_b
2031_a,709_b
2031_a,723_b
2521_a,371_b
2521_a,505_b
2521_a,709_b
2521_a,723_b
352_a,143_b
352_a,385_b
352_a,528_b
762_a,143_b
762_a,385_b
762_a,528_b
1421_a,143_b
1421_a,385_b
1421_a,528_b
570_a,145_b
570_a,526_b
570_a,546_b
570_a,906_b
570_a,986_b
2148_a,145_b
2148_a,526_b
2148_a,546_b
2148_a,906_b
2148_a,986_b
3476_a,145_b
3476_a,526_b
3476_a,546_b
3476_a,906_b
3476_a,986_b
3734_a,145_b
3734_a,526_b
3734_a,546_b
3734_a,906_b
3734_a,986_b
2075_a,67_b
2075_a,138_b
2075_a,266_b
2075_a,646_b
2075_a,92_b
2075_a,572_b
2075_a,657_b
2075_a,744_b
2502_a,67_b
2502_a,138_b
2502_a,266_b
2502_a,646_b
2502_a,92_b
2502_a,572_b
2502_a,657_b
2502_a,744_b
2537_a,67_b
2537_a,138_b
2537_a,266_b
2537_a,646_b
2537_a,92_b
2537_a,572_b
2537_a,657_b
2537_a,744_b
2609_a,67_b
2609_a,138_b
2609_a,266_b
2609_a,646_b
2609_a,92_b
2609_a,572_b
2609_a,657_b
2609_a,744_b
787_a,232_b
787_a,634_b
787_a,781_b
787_a,308_b
787_a,448_b
787_a,776_b
2650_a,232_b
2650_a,634_b
2650_a,781_b
2650_a,308_b
2650_a,448_b
2650_a,776_b
3163_a,232_b
3163_a,634_b
3163_a,781_b
3163_a,308_b
3163_a,448_b
3163_a,776_b
676_a,109_b
676_a,173_b
676_a,492_b
676_a,949_b
676_a,36_b
676_a,155_b
676_a,515_b
676_a,788_b
676_a,815_b
676_a,378_b
676_a,617_b
676_a,672_b
676_a,897_b
676_a,61_b
676_a,272_b
676_a,442_b
985_a,109_b
985_a,173_b
985_a,492_b
985_a,949_b
985_a,36_b
985_a,155_b
985_a,515_b
985_a,788_b
985_a,815_b
985_a,378_b
985_a,617_b
985_a,672_b
985_a,897_b
985_a,61_b
985_a,272_b
985_a,442_b
2218_a,109_b
2218_a,173_b
2218_a,492_b
2218_a,949_b
2218_a,36_b
2218_a,155_b
2218_a,515_b
2218_a,788_b
2218_a,815_b
2218_a,378_b
2218_a,617_b
2218_a,672_b
2218_a,897_b
2218_a,61_b
2218_a,272_b
2218_a,442_b
3805_a,109_b
3805_a,173_b
3805_a,492_b
3805_a,949_b
3805_a,36_b
3805_a,155_b
3805_a,515_b
3805_a,788_b
3805_a,815_b
3805_a,378_b
3805_a,617_b
3805_a,672_b
3805_a,897_b
3805_a,61_b
3805_a,272_b
3805_a,442_b
1597_a,548_b
1597_a,551_b
1597_a,802_b
1907_a,548_b
1907_a,551_b
1907_a,802_b
1971_a,548_b
1971_a,551_b
1971_a,802_b
3451_a,548_b
3451_a,551_b
3451_a,802_b
347_a,123_b
347_a,588_b
347_a,863_b
534_a,123_b
534_a,588_b
534_a,863_b
1173_a,123_b
1173_a,588_b
1173_a,863_b
2133_a,123_b
2133_a,588_b
2133_a,863_b
36_a,186_b
36_a,527_b
36_a,544_b
36_a,751_b
36_a,995_b
246_a,186_b
246_a,527_b
246_a,544_b
246_a,751_b
246_a,995_b
3206_a,186_b
3206_a,527_b
3206_a,544_b
3206_a,751_b
3206_a,995_b
632_a,116_b
632_a,125_b
632_a,455_b
824_a,116_b
824_a,125_b
824_a,455_b
1174_a,116_b
1174_a,125_b
1174_a,455_b
2172_a,116_b
2172_a,125_b
2172_a,455_b
1405_a,79_b
1405_a,586_b
1405_a,701_b
1405_a,877_b
1405_a,905_b
2896_a,79_b
2896_a,586_b
2896_a,701_b
2896_a,877_b
2896_a,905_b
3348_a,79_b
3348_a,586_b
3348_a,701_b
3348_a,877_b
3348_a,905_b
3365_a,79_b
3365_a,586_b
3365_a,701_b
3365_a,877_b
3365_a,905_b
433_a,78_b
433_a,309_b
433_a,689_b
433_a,820_b
1695_a,78_b
1695_a,309_b
1695_a,689_b
1695_a,820_b
3008_a,78_b
3008_a,309_b
3008_a,689_b
3008_a,820_b
3327_a,78_b
3327_a,309_b
3327_a,689_b
3327_a,820_b
87_a,381_b
87_a,663_b
87_a,741_b
87_a,762_b
2478_a,381_b
2478_a,663_b
2478_a,741_b
2478_a,762_b
3131_a,381_b
3131_a,663_b
3131_a,741_b
3131_a,762_b
3769_a,381_b
3769_a,663_b
3769_a,741_b
3769_a,762_b
110_a,130_b
110_a,270_b
110_a,536_b
110_a,994_b
759_a,130_b
759_a,270_b
759_a,536_b
759_a,994_b
1590_a,130_b
1590_a,270_b
1590_a,536_b
1590_a,994_b
2644_a,130_b
2644_a,270_b
2644_a,536_b
2644_a,994_b
3090_a,109_b
3090_a,173_b
3090_a,492_b
3090_a,949_b
3090_a,36_b
3090_a,155_b
3090_a,515_b
3090_a,788_b
3090_a,815_b
3090_a,378_b
3090_a,617_b
3090_a,672_b
3090_a,897_b
3090_a,132_b
3090_a,545_b
3090_a,756_b
3090_a,793_b
3090_a,61_b
3090_a,272_b
3090_a,442_b
3294_a,109_b
3294_a,173_b
3294_a,492_b
3294_a,949_b
3294_a,36_b
3294_a,155_b
3294_a,515_b
3294_a,788_b
3294_a,815_b
3294_a,378_b
3294_a,617_b
3294_a,672_b
3294_a,897_b
3294_a,132_b
3294_a,545_b
3294_a,756_b
3294_a,793_b
3294_a,61_b
3294_a,272_b
3294_a,442_b
3481_a,109_b
3481_a,173_b
3481_a,492_b
3481_a,949_b
3481_a,36_b
3481_a,155_b
3481_a,515_b
3481_a,788_b
3481_a,815_b
3481_a,378_b
3481_a,617_b
3481_a,672_b
3481_a,897_b
3481_a,132_b
3481_a,545_b
3481_a,756_b
3481_a,793_b
3481_a,61_b
3481_a,272_b
3481_a,442_b
1089_a,7_b
1089_a,22_b
1089_a,487_b
1089_a,797_b
2955_a,7_b
2955_a,22_b
2955_a,487_b
2955_a,797_b
3321_a,7_b
3321_a,22_b
3321_a,487_b
3321_a,797_b
3709_a,7_b
3709_a,22_b
3709_a,487_b
3709_a,797_b
1945_a,242_b
1945_a,573_b
1945_a,780_b
1947_a,242_b
1947_a,573_b
1947_a,780_b
1982_a,242_b
1982_a,573_b
1982_a,780_b
2209_a,242_b
2209_a,573_b
2209_a,780_b
903_a,33_b
903_a,336_b
903_a,514_b
903_a,696_b
903_a,712_b
2175_a,33_b
2175_a,336_b
2175_a,514_b
2175_a,696_b
2175_a,712_b
2291_a,33_b
2291_a,336_b
2291_a,514_b
2291_a,696_b
2291_a,712_b
2427_a,33_b
2427_a,336_b
2427_a,514_b
2427_a,696_b
2427_a,712_b
764_a,41_b
764_a,457_b
764_a,878_b
764_a,942_b
2794_a,41_b
2794_a,457_b
2794_a,878_b
2794_a,942_b
2857_a,41_b
2857_a,457_b
2857_a,878_b
2857_a,942_b
3458_a,41_b
3458_a,457_b
3458_a,878_b
3458_a,942_b
237_a,113_b
237_a,449_b
237_a,635_b
237_a,886_b
237_a,916_b
285_a,113_b
285_a,449_b
285_a,635_b
285_a,886_b
285_a,916_b
322_a,113_b
322_a,449_b
322_a,635_b
322_a,886_b
322_a,916_b
685_a,56_b
685_a,86_b
685_a,239_b
2257_a,56_b
2257_a,86_b
2257_a,239_b
3232_a,56_b
3232_a,86_b
3232_a,239_b
3466_a,56_b
3466_a,86_b
3466_a,239_b
576_a,82_b
576_a,103_b
576_a,642_b
576_a,981_b
576_a,540_b
576_a,550_b
576_a,843_b
576_a,922_b
2277_a,82_b
2277_a,103_b
2277_a,642_b
2277_a,981_b
2277_a,540_b
2277_a,550_b
2277_a,843_b
2277_a,922_b
2696_a,82_b
2696_a,103_b
2696_a,642_b
2696_a,981_b
2696_a,540_b
2696_a,550_b
